orf_id	ref dbname	EC	product	value
omz_770m_2704_0				
	EggNog_v3_2013_08_07		SCO4379 http://www.ncbi.nlm.nih.gov/protein/21222769  SCD10.11, conserved protein, len: 558 aa similar to TR:O86320 (EMBL:Z79700) Mycobacterium tuberculosis 59.1 kD protein fasta scores: opt: 2549 z-score: 2481.8 E(): 0 69.0% identity 562 aa overlap	27.0
	RefSeq_complete_nr_v62_dec2013		conserved , partial [Streptomyces pristinaespiralis]	4.0
	seed-2014-01-30		expressed protein [Corallococcus coralloides DSM 2259]	5.0
	KEGG_pep_2013		protein unknown function DUF1446	3.0

omz_770m_2707_0				
	EggNog_v3_2013_08_07		tuf http://www.ncbi.nlm.nih.gov/protein/57237524 elongation factor Tu EF-Tu promotes GTP-dependent binding aminoacyl-tRNA to A-site ribosomes during protein biosynthesis when tRNA anticodon matches mRNA codon, GTP hydrolysis results inactive EF-Tu-GDP leaves ribosome release GDP promoted Ts many prokaryotes two copies gene encoding EF-Tu	38.0
	RefSeq_complete_nr_v62_dec2013		translation elongation factor Tu [Capnocytophaga sp. oral taxon 380]	9.0
	COG_2013-12-27		COG0050 # J Translation, ribosomal structure biogenesis Function: GTPases - translation elongation factors Organism: Chlamydia trachomatis (Ctr)	17.0
	seed-2014-01-30		Translation elongation factor Tu [Enterococcus faecalis OG1X]	7.0
	KEGG_pep_2013	2.7.7.4	translation elongation factor, putative (EC:2.7.7.4)	15.0

omz_770m_2706_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/161527744 histidyl-tRNA synthetase KEGG: pfu:PF0264 TIGRFAM: PFAM: tRNA synthetase class II (G H P S) Anticodon-binding domain protein	16.0
	RefSeq_complete_nr_v62_dec2013		 [Marine Group I thaumarchaeote SCGC AB-629-I23]	6.0
	seed-2014-01-30	6.1.1.21	Histidyl-tRNA synthetase (EC 6.1.1.21) [Nitrosopumilus maritimus SCM1]	17.0
	KEGG_pep_2013	6.1.1.21	histidyl-tRNA synthetase (EC:6.1.1.21) K01892 [EC:6.1.1.21]	15.0

omz_770m_2701_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/269957166 2-isopropylmalate synthase/homocitrate synthase family protein KEGG: scl:sce3734 putative alpha- isopropylmalate/homocitrate transferase TIGRFAM: PFAM: LeuA allosteric (dimerisation) domain pyruvate carboxyltransferase	19.0
	RefSeq_complete_nr_v62_dec2013		putative alpha-isopropylmalate/homocitrate synthase family transferase [Paenibacillus peoriae]	7.0
	seed-2014-01-30	2.3.1.182	(R)-citramalate synthase (EC 2.3.1.182) [Thermacetogenium phaeum DSM 12270]	18.0
	KEGG_pep_2013	2.3.3.13	putative alpha-isopropylmalate/homocitrate synthase family transferase (EC:2.3.3.13) K01649 2-isopropylmalate [EC:2.3.3.13]	19.0

omz_770m_10912_0				
	EggNog_v3_2013_08_07		asnC http://www.ncbi.nlm.nih.gov/protein/49486294 asparaginyl-tRNA synthetase catalyzes two-step reaction, first charging asparagine molecule linking its carboxyl group to alpha-phosphate ATP, followed transfer aminoacyl-adenylate tRNA	22.0
	RefSeq_complete_nr_v62_dec2013		asparaginyl-tRNA synthetase [Lactobacillus sp. ASF360]	5.0
	COG_2013-12-27		COG0017 # J Translation, ribosomal structure biogenesis Function: Aspartyl/asparaginyl-tRNA synthetases Organism: Staphylococcus aureus N315 (Sau)	15.0
	seed-2014-01-30	6.1.1.22	Asparaginyl-tRNA synthetase (EC 6.1.1.22) [Alicyclobacillus acidocaldarius subsp. Tc-4-1]	18.0
	metacyc-v5-2011-10-21	6.1.1.22	Asparaginyl-tRNA synthetase OS Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 JCM 9974 NBRC 100139 OT-3) GN asnS PE 1 SV # UNIPROT O57980 ASPARAGINE--TRNA-LIGASE-RXN PHOR70601:PH0241-MONOMER 6.1.1.22	37.0
	KEGG_pep_2013	6.1.1.22	asnC asparaginyl-tRNA synthetase (EC:6.1.1.22) K01893 [EC:6.1.1.22]	16.0

omz_770m_10913_0				
	RefSeq_complete_nr_v62_dec2013		 [SAR324 cluster bacterium SCGC AAA001-C10]	5.0
	seed-2014-01-30		 [SAR324 cluster bacterium SCGC AAA001-C10]	5.0

omz_770m_10911_0				
	RefSeq_complete_nr_v62_dec2013		PBS lyase [SAR324 cluster bacterium SCGC AAA001-C10]	7.0
	seed-2014-01-30		 [SAR324 cluster bacterium SCGC AAA240-J09]	5.0

omz_770m_2151_1				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/253996560  PFAM: conserved KEGG: protein	3.0
	RefSeq_complete_nr_v62_dec2013		 [Methylotenera mobilis]	2.0
	seed-2014-01-30		Conserved  22 [Methylotenera mobilis JLW8]	5.0

omz_770m_2152_0				
	EggNog_v3_2013_08_07		DP1266 http://www.ncbi.nlm.nih.gov/protein/51245118 coenzyme F390 synthetase II	6.0
	RefSeq_complete_nr_v62_dec2013		Phenylacetate-coenzyme A ligase [Desulfotomaculum hydrothermale]	5.0
	COG_2013-12-27		COG1541 # H Coenzyme transport metabolism Function: F390 synthetase Organism: Archaeoglobus fulgidus (Afu)	13.0
	seed-2014-01-30	6.2.1.30	Phenylacetate-coenzyme A ligase (EC 6.2.1.30) [Alicyclobacillus acidocaldarius subsp. Tc-4-1]	19.0
	metacyc-v5-2011-10-21	6.2.1.30	Phenylacetate-coenzyme A ligase OS Escherichia coli (strain K12) GN paaK PE 1 SV # UNIPROT P76085 PHENYLACETATE--COA-LIGASE-RXN MetaCyc:G6719-MONOMER 6.2.1.30	29.0
	KEGG_pep_2013	6.2.1.30	coenzyme F390 synthetase II K01912 phenylacetate-CoA ligase [EC:6.2.1.30]	18.0

omz_770m_2152_1				
	RefSeq_complete_nr_v62_dec2013		 [SAR202 cluster bacterium SCGC AAA240-N13]	5.0

omz_770m_2850_0				
	EggNog_v3_2013_08_07		cysM http://www.ncbi.nlm.nih.gov/protein/225851115 cysteine synthase B identified match to protein family HMM PF00291 TIGR01136 TIGR01138	13.0
	RefSeq_complete_nr_v62_dec2013		cysteine synthase [Poribacteria bacterium WGA-3G]	5.0
	seed-2014-01-30	2.5.1.47	Cysteine synthase (EC 2.5.1.47) [Caldilinea aerophila DSM 14535 NBRC 104270]	20.0
	KEGG_pep_2013	2.5.1.47	cysM cysteine synthase B (EC:2.5.1.47) K12339 [EC:2.5.1.47]	17.0

omz_770m_3208_0				
	EggNog_v3_2013_08_07		rodA http://www.ncbi.nlm.nih.gov/protein/77462876 RodA, rod cell shape determining protein BELONGS TO THE FTSW/RODA/SPOVE FAMILY Citation: Matsuzawa, H. et al. (1989) J. Bacteriology, 171:558-560.	21.0
	RefSeq_complete_nr_v62_dec2013		Rod shape-determining protein RodA [Rhodobacter sp. AKP1]	6.0
	COG_2013-12-27		COG0772 # D Cell cycle control, cell division, chromosome partitioning Function: Bacterial division membrane protein Organism: Fusobacterium nucleatum (Fnu)	18.0
	seed-2014-01-30		Rod shape-determining protein RodA [Acetobacter pasteurianus NBRC 101655]	7.0
	KEGG_pep_2013		mreD rod shape-determining protein MreD K05837 shape determining RodA	8.0

omz_770m_3208_1				
	RefSeq_complete_nr_v62_dec2013		Integral membrane protein CcmA involved cell shape determination [alpha proteobacterium HIMB114]	10.0
	seed-2014-01-30		 [alpha proteobacterium HIMB114]	3.0

omz_770m_6832_1				
	EggNog_v3_2013_08_07		rpsN http://www.ncbi.nlm.nih.gov/protein/120602796 30S ribosomal protein S14 located peptidyl transferase center involved assembly ribosome subunit similar to what observed proteins L31 L33, some this family contain CXXC motifs that are zinc binding if two copies present genome, then duplicated copy appears lost zinc-binding motif instead regulated zinc group appear	46.0
	RefSeq_complete_nr_v62_dec2013		30S ribosomal protein S14 type Z [Nitrospina gracilis]	7.0
	COG_2013-12-27		COG0199 # J Translation, ribosomal structure biogenesis Function: Ribosomal protein S14 Organism: Mycobacterium leprae (Mle)	14.0
	seed-2014-01-30		SSU ribosomal protein S14p (S29e) @ (S29e), zinc-dependent [Alicyclobacillus acidocaldarius subsp. Tc-4-1]	11.0
	KEGG_pep_2013		rpsN 30S ribosomal protein S14 K02954 small subunit S14	7.0

omz_770m_6832_2				
	EggNog_v3_2013_08_07		rpsH http://www.ncbi.nlm.nih.gov/protein/71905975 30S ribosomal protein S8 binds directly to 16S rRNA central domain where it helps coordinate assembly platform subunit	19.0
	RefSeq_complete_nr_v62_dec2013		30S ribosomal protein S8 [Porphyromonas sp. oral taxon 279]	8.0
	COG_2013-12-27		COG0096 # J Translation, ribosomal structure biogenesis Function: Ribosomal protein S8 Organism: Staphylococcus aureus N315 (Sau)	15.0
	seed-2014-01-30		SSU ribosomal protein S8p (S15Ae) [Megasphaera sp. UPII 199-6]	8.0
	KEGG_pep_2013		rpsH 30S ribosomal protein S8 K02994 small subunit S8	7.0

omz_770m_3203_1				
	RefSeq_complete_nr_v62_dec2013		 [Marinobacter sp. ES-1]	3.0

omz_770m_3202_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/159045681 ABC transporter related PFAM: Transport-associated OB domain protein SMART: AAA ATPase KEGG: related	12.0
	RefSeq_complete_nr_v62_dec2013		ABC transporter ATP-binding protein [SAR324 cluster bacterium JCVI-SC AAA005]	8.0
	seed-2014-01-30	3.6.3.19	Maltose/maltodextrin transport ATP-binding protein MalK (EC 3.6.3.19) Multiple sugar ABC transporter, [SAR324 cluster bacterium JCVI-SC AAA005]	25.0
	KEGG_pep_2013	3.6.3.20	ugpC3 sugar ABC transporter (EC:3.6.3.20) K10112 maltose/maltodextrin transport system ATP-binding protein	20.0

omz_770m_3202_1				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/156974833  COG: NOG08729 non supervised orthologous group Psort location: cytoplasmic, score: 23	12.0
	RefSeq_complete_nr_v62_dec2013		cupin domain-containing protein [SAR324 cluster bacterium JCVI-SC AAA005]	7.0
	seed-2014-01-30		FIG01024105:  [Alteromonas macleodii str. 'Balearic Sea AD45']	7.0
	KEGG_pep_2013		cupin 2 barrel domain-containing protein (EC:1.-.-.-)	5.0

omz_770m_3201_0				
	EggNog_v3_2013_08_07		BRADO0901 http://www.ncbi.nlm.nih.gov/protein/146338008 adenylate/guanylyl cyclase Evidence 3 : Function proposed based presence conserved amino acid motif, structural feature or limited homology Product type pe putative enzyme	24.0
	RefSeq_complete_nr_v62_dec2013		adenylate/guanylyl cyclase [Ahrensia sp. R2A130]	5.0
	COG_2013-12-27		COG2114 # T Signal transduction mechanisms Function: Adenylate cyclase, family 3 (some proteins contain HAMP domain) Organism: Sinorhizobium meliloti (Sme)	20.0
	seed-2014-01-30	4.6.1.1	Adenylate cyclase (EC 4.6.1.1) [Thalassospira xiamenensis M-5 DSM 17429]	19.0
	KEGG_pep_2013	4.6.1.1	adenylate/guanylate cyclase CHASE sensor K01768 adenylate [EC:4.6.1.1]	17.0

omz_770m_3200_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/197120530 peptidase M16 domain protein PFAM: KEGG: M16-like	7.0
	RefSeq_complete_nr_v62_dec2013		peptidase M16 [Anaeromyxobacter sp. K]	5.0
	seed-2014-01-30		peptidase, M16 family [Acidobacteria bacterium Ellin345]	6.0
	KEGG_pep_2013		peptidase M16-like K07263 zinc protease [EC:3.4.24.-]	6.0

omz_770m_8967_0				
	RefSeq_complete_nr_v62_dec2013		 [Marine Group I thaumarchaeote SCGC AB-629-I23]	6.0

omz_770m_3206_0				
	EggNog_v3_2013_08_07		ectC http://www.ncbi.nlm.nih.gov/protein/15613481 L-ectoine synthase N-acetyldiaminobutyrate dehydratase catalyzes formation osmoprotectant ecotoine from gamma-N-acetyl-alpha,gamma-diaminobutyric acid	13.0
	RefSeq_complete_nr_v62_dec2013		L-ectoine synthase [Acinetobacter sp. NIPH 298]	6.0
	COG_2013-12-27		NULL # L Replication, recombination repair Function: Transposase inactivated derivatives Organism: Bacillus halodurans (Bha)	14.0
	seed-2014-01-30		L-ectoine synthase (EC 4.2.1.-) [Tetrathiobacter kashmirensis WT001]	7.0
	metacyc-v5-2011-10-21	4.2.1.108	L-ectoine synthase OS Vibrio cholerae serotype O1 (strain ATCC 39541 / Ogawa 395 O395) GN ectC PE 3 SV 1 # UNIPROT A5F0H9 R103-RXN 4.2.1.108	35.0
	KEGG_pep_2013	4.2.1.108	ectC L-ectoine synthase K06720 synthase [EC:4.2.1.108]	15.0

omz_770m_8965_0				
	RefSeq_complete_nr_v62_dec2013		 [SAR202 cluster bacterium SCGC AAA240-N13]	5.0

omz_770m_6830_0				
	EggNog_v3_2013_08_07		mraY http://www.ncbi.nlm.nih.gov/protein/27381716 phospho-N-acetylmuramoyl-pentapeptide- transferase First step lipid cycle reactions biosynthesis cell wall peptidoglycan	13.0
	RefSeq_complete_nr_v62_dec2013		phospho-N-acetylmuramoyl-pentapeptide-transferase [Magnetospirillum sp. SO-1]	4.0
	COG_2013-12-27		COG0472 # M Cell wall/membrane/envelope biogenesis Function: UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	18.0
	seed-2014-01-30	2.7.8.13	Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13) [Bradyrhizobium japonicum USDA 6]	17.0
	metacyc-v5-2011-10-21	2.7.8.13	Phospho-N-acetylmuramoyl-pentapeptide-transferase OS Agrobacterium radiobacter (strain K84 / ATCC BAA-868) GN mraY PE 3 SV 1 # UNIPROT B9JH54 RXN-8975 2.7.8.13	30.0
	KEGG_pep_2013	2.7.8.13	mraY phospho-N-acetylmuramoyl-pentapeptide-transferase (EC:2.7.8.13) K01000 [EC:2.7.8.13]	15.0

omz_770m_2156_1				
	RefSeq_complete_nr_v62_dec2013		5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [SAR324 cluster bacterium SCGC AAA001-C10]	7.0
	seed-2014-01-30	2.1.1.14	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase (EC 2.1.1.14) [SAR324 cluster bacterium SCGC AAA240-J09]	19.0

omz_770m_6837_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/71083992 putative monomeric sarcosine oxidase	5.0
	RefSeq_complete_nr_v62_dec2013		monomeric sarcosine oxidase [alpha proteobacterium HIMB59]	6.0
	seed-2014-01-30		putative monomeric sarcosine oxidase [marine gamma proteobacterium HTCC2148]	8.0
	KEGG_pep_2013		putative monomeric sarcosine oxidase	4.0

omz_770m_7437_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/268316062 SSS sodium solute transporter superfamily TIGRFAM: PFAM: Na+/solute symporter KEGG: sodium/glucose cotransporter	13.0
	RefSeq_complete_nr_v62_dec2013		sodium transporter [candidate division WS3 bacterium SCGC AAA252-E07]	8.0
	seed-2014-01-30		SSS sodium solute transporter superfamily protein [Rhodothermus marinus SG0.5JP17-172]	8.0
	KEGG_pep_2013		SSS sodium solute transporter superfamily K03307 solute:Na+ symporter, family	9.0

omz_770m_3148_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/109899414 TonB-dependent receptor PFAM: receptor receptor, plug KEGG: putative outer membrane protein	10.0
	RefSeq_complete_nr_v62_dec2013		iron complex outermembrane recepter protein [Glaciecola mesophila]	6.0
	seed-2014-01-30		TonB-dependent receptor Outer membrane receptor ferrienterochelin colicins [Glaciecola mesophila KMM 241]	10.0
	KEGG_pep_2013		TonB-dependent receptor K02014 iron complex outermembrane recepter protein	7.0

omz_770m_3149_1				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/261867856 aminopeptidase C, putative identified Glimmer3 putative	6.0
	RefSeq_complete_nr_v62_dec2013		inner membrane family protein [Streptomyces turgidiscabies]	5.0
	seed-2014-01-30		protein unknown function DUF805 [Aeromonas veronii AER39]	6.0
	KEGG_pep_2013		aminopeptidase C	2.0

omz_770m_3141_1				
	RefSeq_complete_nr_v62_dec2013		MarR family transcriptional regulator [SAR324 cluster bacterium SCGC AAA001-C10]	9.0
	seed-2014-01-30		Transcriptional regulator, MarR family [SAR324 cluster bacterium SCGC AAA001-C10]	9.0

omz_770m_3143_0				
	EggNog_v3_2013_08_07		FN1555 http://www.ncbi.nlm.nih.gov/protein/19704887 elongation factor Tu EF-TU EF-Tu promotes GTP-dependent binding aminoacyl-tRNA to A-site ribosomes during protein biosynthesis when tRNA anticodon matches mRNA codon, GTP hydrolysis results inactive EF-Tu-GDP leaves ribosome release GDP promoted Ts many prokaryotes two copies gene encoding EF-Tu	39.0
	RefSeq_complete_nr_v62_dec2013		elongation factor Tu [Eubacterium sp. 14-2]	6.0
	COG_2013-12-27		COG0050 # J Translation, ribosomal structure biogenesis Function: GTPases - translation elongation factors Organism: Streptococcus pneumoniae TIGR4 (Spn)	18.0
	seed-2014-01-30		Translation elongation factor Tu [Verrucomicrobia bacterium SCGC AAA168-F10]	8.0
	KEGG_pep_2013	2.7.7.4	translation elongation factor, putative (EC:2.7.7.4)	15.0

omz_770m_4106_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/219849954 Formyl-CoA transferase PFAM: L-carnitine dehydratase/bile acid-inducible protein F KEGG: formyl-CoA transferase	10.0
	RefSeq_complete_nr_v62_dec2013		CoA transferase [Oceanobacillus sp. Ndiop]	5.0
	COG_2013-12-27		COG1804 # C Energy production conversion Function: Predicted acyl-CoA transferases/carnitine dehydratase Organism: Pseudomonas aeruginosa (Pae)	15.0
	seed-2014-01-30	2.8.3.16	L-carnitine dehydratase/bile acid-inducible protein F (EC 2.8.3.16) [Serinicoccus profundi MCCC 1A05965]	20.0
	metacyc-v5-2011-10-21	6.2.1.6	Glutarate--CoA ligase OS Ralstonia solanacearum UW551 GN PE 4 SV 1 # UNIPROT A3RVA7 GLUTARATE--COA-LIGASE-RXN 6.2.1.6	26.0
	KEGG_pep_2013	2.8.3.16	acyl-CoA transferase/carnitine dehydratase (EC:2.8.3.16) K07749 formyl-CoA transferase [EC:2.8.3.16]	18.0

omz_770m_4100_0				
	EggNog_v3_2013_08_07		nadE http://www.ncbi.nlm.nih.gov/protein/145297764 NAD synthetase NH(3)-dependent catalyzes formation nicotinamide adenine dinucleotide (NAD) from nicotinic acid (NAAD) using either ammonia or glutamine as amide donor ATP ammonia-utilizing enzymes include ones Bacillus Escherichia coli while glutamine-utilizing Mycobacterial one forms homodimers	37.0
	RefSeq_complete_nr_v62_dec2013		NAD synthetase / Glutamine amidotransferase chain [Pseudomonas pseudoalcaligenes]	8.0
	COG_2013-12-27		COG0171 # H Coenzyme transport metabolism Function: NAD synthase Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	16.0
	seed-2014-01-30	6.3.1.5	NAD synthetase (EC 6.3.1.5) / Glutamine amidotransferase chain [Pseudomonas syringae pv. actinidiae str. NCPPB 3739]	25.0
	metacyc-v5-2011-10-21	6.3.5.1	Probable glutamine-dependent NAD(+) synthetase OS Synechocystis sp. (strain ATCC 27184 / PCC 6803 N-1) GN nadE PE 3 SV 1 # UNIPROT P74292 NAD-SYNTH-GLN-RXN SSP1148:SLR1691-MONOMER 6.3.5.1	36.0
	KEGG_pep_2013	6.3.5.1	adgA glutamine-dependent NAD+ synthetase signal peptide protein (EC:6.3.5.1) K01950 synthase (glutamine-hydrolysing) [EC:6.3.5.1]	21.0

omz_770m_4103_0				
	RefSeq_complete_nr_v62_dec2013		 [Pseudomonas sp. GM25]	3.0
	seed-2014-01-30		 [Pseudomonas syringae pv. pisi str. 1704B]	6.0

omz_770m_10123_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/256371309 Peptidase M1 membrane alanine aminopeptidase PFAM: KEGG: peptidase aminopeptidase	9.0
	RefSeq_complete_nr_v62_dec2013		putative peptidase M1, membrane alanine aminopeptidase [Candidatus Nitrospira defluvii]	9.0
	seed-2014-01-30	3.4.11.2	Membrane alanine aminopeptidase N (EC 3.4.11.2) [Sulfobacillus thermosulfidooxidans str. Cutipay]	20.0
	KEGG_pep_2013	3.4.11.2	putative peptidase M1, membrane alanine aminopeptidase (EC:3.4.11.2)	17.0

omz_770m_4499_0				
